Keyword,Place,Start_date,End_date,Tweets_count
migration,,2021-10-20T00:00:00.000Z,2021-10-21T00:00:00.000Z,11109
migration,,2021-10-21T00:00:00.000Z,2021-10-22T00:00:00.000Z,12945
migration,,2021-10-22T00:00:00.000Z,2021-10-23T00:00:00.000Z,11966
migration,,2021-10-23T00:00:00.000Z,2021-10-24T00:00:00.000Z,8032
migration,,2021-10-24T00:00:00.000Z,2021-10-25T00:00:00.000Z,7429
migration,,2021-10-25T00:00:00.000Z,2021-10-26T00:00:00.000Z,10498
migration,,2021-10-26T00:00:00.000Z,2021-10-27T00:00:00.000Z,12061
migration,,2021-10-27T00:00:00.000Z,2021-10-28T00:00:00.000Z,12859
migration,,2021-10-28T00:00:00.000Z,2021-10-29T00:00:00.000Z,15085
migration,,2021-10-29T00:00:00.000Z,2021-10-30T00:00:00.000Z,14744
migration,,2021-10-30T00:00:00.000Z,2021-10-31T00:00:00.000Z,9994
migration,,2021-10-31T00:00:00.000Z,2021-11-01T00:00:00.000Z,9908
migration,,2021-11-01T00:00:00.000Z,2021-11-02T00:00:00.000Z,13528
migration,,2021-11-02T00:00:00.000Z,2021-11-03T00:00:00.000Z,12588
migration,,2021-11-03T00:00:00.000Z,2021-11-04T00:00:00.000Z,12882
migration,,2021-11-04T00:00:00.000Z,2021-11-05T00:00:00.000Z,12877
migration,,2021-11-05T00:00:00.000Z,2021-11-06T00:00:00.000Z,11698
migration,,2021-11-06T00:00:00.000Z,2021-11-07T00:00:00.000Z,10076
migration,,2021-11-07T00:00:00.000Z,2021-11-08T00:00:00.000Z,10761
migration,,2021-11-08T00:00:00.000Z,2021-11-09T00:00:00.000Z,17753
migration,,2021-11-09T00:00:00.000Z,2021-11-10T00:00:00.000Z,18072
migration,,2021-11-10T00:00:00.000Z,2021-11-11T00:00:00.000Z,21204
migration,,2021-11-11T00:00:00.000Z,2021-11-12T00:00:00.000Z,16095
migration,,2021-11-12T00:00:00.000Z,2021-11-13T00:00:00.000Z,15668
migration,,2021-11-13T00:00:00.000Z,2021-11-14T00:00:00.000Z,12090
migration,,2021-11-14T00:00:00.000Z,2021-11-15T00:00:00.000Z,12287
migration,,2021-11-15T00:00:00.000Z,2021-11-16T00:00:00.000Z,26958
migration,,2021-11-16T00:00:00.000Z,2021-11-17T00:00:00.000Z,23642
migration,,2021-11-17T00:00:00.000Z,2021-11-18T00:00:00.000Z,18707
migration,,2021-11-18T00:00:00.000Z,2021-11-19T00:00:00.000Z,16835
migration,,2021-11-19T00:00:00.000Z,2021-11-20T00:00:00.000Z,14284
migration,,2021-11-20T00:00:00.000Z,2021-11-21T00:00:00.000Z,10869
migration,,2021-11-21T00:00:00.000Z,2021-11-22T00:00:00.000Z,11988
migration,,2021-11-22T00:00:00.000Z,2021-11-23T00:00:00.000Z,15836
migration,,2021-11-23T00:00:00.000Z,2021-11-24T00:00:00.000Z,15477
migration,,2021-11-24T00:00:00.000Z,2021-11-25T00:00:00.000Z,16457
migration,,2021-11-25T00:00:00.000Z,2021-11-26T00:00:00.000Z,22565
migration,,2021-11-26T00:00:00.000Z,2021-11-27T00:00:00.000Z,16843
migration,,2021-11-27T00:00:00.000Z,2021-11-28T00:00:00.000Z,12314
migration,,2021-11-28T00:00:00.000Z,2021-11-29T00:00:00.000Z,16914
migration,,2021-11-29T00:00:00.000Z,2021-11-30T00:00:00.000Z,14775
migration,,2021-11-30T00:00:00.000Z,2021-12-01T00:00:00.000Z,14320
migration,,2021-12-01T00:00:00.000Z,2021-12-02T00:00:00.000Z,12924
migration,,2021-12-02T00:00:00.000Z,2021-12-03T00:00:00.000Z,11903
migration,,2021-12-03T00:00:00.000Z,2021-12-04T00:00:00.000Z,10624
migration,,2021-12-04T00:00:00.000Z,2021-12-05T00:00:00.000Z,9349
migration,,2021-12-05T00:00:00.000Z,2021-12-06T00:00:00.000Z,9680
