Keyword,Place,Start_date,End_date,Tweets_count
black,GB,2021-08-07T00:00:00.000Z,2021-08-08T00:00:00.000Z,326
black,GB,2021-08-08T00:00:00.000Z,2021-08-09T00:00:00.000Z,279
black,GB,2021-08-09T00:00:00.000Z,2021-08-10T00:00:00.000Z,234
black,GB,2021-08-10T00:00:00.000Z,2021-08-11T00:00:00.000Z,292
black,GB,2021-08-11T00:00:00.000Z,2021-08-12T00:00:00.000Z,295
black,GB,2021-08-12T00:00:00.000Z,2021-08-13T00:00:00.000Z,314
black,GB,2021-08-13T00:00:00.000Z,2021-08-14T00:00:00.000Z,281
black,GB,2021-08-14T00:00:00.000Z,2021-08-15T00:00:00.000Z,308
black,GB,2021-08-15T00:00:00.000Z,2021-08-16T00:00:00.000Z,288
black,GB,2021-08-16T00:00:00.000Z,2021-08-17T00:00:00.000Z,215
black,GB,2021-08-17T00:00:00.000Z,2021-08-18T00:00:00.000Z,293
black,GB,2021-08-18T00:00:00.000Z,2021-08-19T00:00:00.000Z,314
black,GB,2021-08-19T00:00:00.000Z,2021-08-20T00:00:00.000Z,239
black,GB,2021-08-20T00:00:00.000Z,2021-08-21T00:00:00.000Z,334
black,GB,2021-08-21T00:00:00.000Z,2021-08-22T00:00:00.000Z,357
black,GB,2021-08-22T00:00:00.000Z,2021-08-23T00:00:00.000Z,274
black,GB,2021-08-23T00:00:00.000Z,2021-08-24T00:00:00.000Z,241
black,GB,2021-08-24T00:00:00.000Z,2021-08-25T00:00:00.000Z,272
black,GB,2021-08-25T00:00:00.000Z,2021-08-26T00:00:00.000Z,264
black,GB,2021-08-26T00:00:00.000Z,2021-08-27T00:00:00.000Z,280
black,GB,2021-08-27T00:00:00.000Z,2021-08-28T00:00:00.000Z,264
black,GB,2021-08-28T00:00:00.000Z,2021-08-29T00:00:00.000Z,273
black,GB,2021-08-29T00:00:00.000Z,2021-08-30T00:00:00.000Z,239
black,GB,2021-08-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,234
black,GB,2021-08-31T00:00:00.000Z,2021-09-01T00:00:00.000Z,259
black,GB,2021-09-01T00:00:00.000Z,2021-09-02T00:00:00.000Z,262
black,GB,2021-09-02T00:00:00.000Z,2021-09-03T00:00:00.000Z,297
black,GB,2021-09-03T00:00:00.000Z,2021-09-04T00:00:00.000Z,283
black,GB,2021-09-04T00:00:00.000Z,2021-09-05T00:00:00.000Z,291
black,GB,2021-09-05T00:00:00.000Z,2021-09-06T00:00:00.000Z,262
black,GB,2021-09-06T00:00:00.000Z,2021-09-07T00:00:00.000Z,248
black,GB,2021-09-07T00:00:00.000Z,2021-09-08T00:00:00.000Z,303
black,GB,2021-09-08T00:00:00.000Z,2021-09-09T00:00:00.000Z,333
black,GB,2021-09-09T00:00:00.000Z,2021-09-10T00:00:00.000Z,297
black,GB,2021-09-10T00:00:00.000Z,2021-09-11T00:00:00.000Z,397
black,GB,2021-09-11T00:00:00.000Z,2021-09-12T00:00:00.000Z,321
black,GB,2021-09-12T00:00:00.000Z,2021-09-13T00:00:00.000Z,283
black,GB,2021-09-13T00:00:00.000Z,2021-09-14T00:00:00.000Z,251
black,GB,2021-09-14T00:00:00.000Z,2021-09-15T00:00:00.000Z,297
black,GB,2021-09-15T00:00:00.000Z,2021-09-16T00:00:00.000Z,226
black,GB,2021-09-16T00:00:00.000Z,2021-09-17T00:00:00.000Z,286
black,GB,2021-09-17T00:00:00.000Z,2021-09-18T00:00:00.000Z,305
black,GB,2021-09-18T00:00:00.000Z,2021-09-19T00:00:00.000Z,290
black,GB,2021-09-19T00:00:00.000Z,2021-09-20T00:00:00.000Z,236
black,GB,2021-09-20T00:00:00.000Z,2021-09-21T00:00:00.000Z,219
black,GB,2021-09-21T00:00:00.000Z,2021-09-22T00:00:00.000Z,263
black,GB,2021-09-22T00:00:00.000Z,2021-09-23T00:00:00.000Z,259
black,GB,2021-09-23T00:00:00.000Z,2021-09-24T00:00:00.000Z,268
